id,parent_id,position,step_name,step_desc,organism,sop_url,duration_in_days,part_of_service,comments,success_rate,created,last_modified
103,101,2,***** Prepare cultivation media for cultivation after colony picking,NULL,NULL,NULL,NULL,NULL,#SopNeeded for preparing liquid culture media,NULL,2018-11-14T14:13:12Z,NULL
104,101,3,***** Withdraw background strain from storage,NULL,NULL,NULL,NULL,NULL,#SopNeeded for withdrawal of strains,NULL,2018-11-14T14:13:12Z,NULL
105,101,4,***** Prepare genetic material for transformation,NA,NA,https://hub.ibisba.eu/sops/51,NULL,NA,#SopNeeded for use of restriction enzymes,NULL,2018-11-14T14:13:12Z,2019-10-11 11:38:22
106,101,5,***** Transformation #SopNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
107,101,6,***** Colony picking,NULL,NULL,NULL,NULL,NULL,#CriteriaNeeded,NULL,2018-11-14T14:13:12Z,NULL
108,100,2,**** HT- transformation,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
109,108,1,***** Preparation and distribution of transformation medium  in µplates format,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
110,108,2,***** Preparation and distribution of recovery medium in µplates format,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
111,108,3,***** Cell preparation from stock solution,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
112,108,4,***** Select transformation conditions,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
113,108,5,***** incubation of cells in recovery medium,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
114,108,6,***** Automated HT spreadind using colony picker with compartementalized Qtrays,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
115,108,7,***** Automated recovery of transformant and distribution in appropriate format,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
116,91,4,*** Verification of the transformants,NA,NULL,NA,NULL,NULL,#SopNeeded,NULL,2018-11-14T14:13:12Z,2019-04-01 11:11:28
117,116,1,**** Prepare primers for verification sequencing,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
118,116,2,**** Quantify integration count,NA,NULL,NA,NULL,NULL,(CRISPR/Cas9 tends to produce more than one),NULL,2018-11-14T14:13:12Z,NULL
119,116,3,**** Verify integration loci,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
120,116,4,**** Verify insertion completeness,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
121,116,5,**** Check how many independent clones are needed,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
122,116,6,**** Recombinant clone screening and selection (depends on transformation implementation),NA,NA,NA,NULL,NA,NA,NULL,2018-11-14T14:13:12Z,2019-10-11 13:07:27
123,91,5,*** Storage of clones,NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,2019-04-01 11:11:28
124,123,1,**** Cryostock preparation (triplicates needed),NULL,NULL,NULL,NULL,NULL,#SopNeeded for cryostock preparation and labeling/barcoding,NULL,2018-11-14T14:13:12Z,NULL
125,124,1,***** Make glycerol stock #SopNeeded,NA,NA,"https://hub.ibisba.eu/sops/54, https://hub.ibisba.eu/sops/53",NULL,NA,NA,NULL,2018-11-14T14:13:12Z,2019-10-11 11:39:11
126,124,2,***** Add label/barcode #SopNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
127,88,4,** Criteria for successful execution of Build  (Criteria to be available as check list table),NA,NA,NA,NULL,NA,NA,NULL,2018-11-14T14:13:12Z,2019-06-05 22:09:30
128,127,1,*** Correct parts assembly.,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
129,127,2,*** No ”off-target” clones.,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
130,127,3,*** Sufficient and balanced genetic variation,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
131,88,5,"** Output to Test (also to Design, Learn and Upscale)",NA,NA,NA,NULL,NA,NA,NULL,2018-11-14T14:13:12Z,2019-06-05 22:09:39
132,0,4,* Test,"Test phase of the DBTL cycle involves testing of the strains constructed in the Build phase

Define the wanted outcome. Definition of the outcome for the Test phase determines the choice of culture conditions and scale. If rich data is required, testing of the strains should be done in bioreactors. Otherwise, microtiter or shake flask cultivations can be used instead

Check which products are produced and review the literature for their localization in the cell and what are their physiological and physicochemical properties. Depending on these variables, select appropriate process type and analytical procedures that will produce the data defined in the wanted outcome.

Define DSP strategy based on the localization and physicochemical properties of the product.

Draft a list all participating organizations offering services used in testing the strains.",NA,NA,NULL,NA,NA,NULL,2018-11-14T14:13:12Z,2019-06-05 21:59:51
388,132,1,** Define test conditions,NA,NULL,NA,NULL,NULL,NA,NULL,2019-05-22T06:46:54Z,2019-05-24 10:41:22
389,388,1,*** Define fermentation conditions,NA,NULL,NA,NULL,NULL,NA,NULL,2019-05-22T12:30:10Z,2019-05-24 10:41:37
390,388,2,*** Define fermentation media compositions,NA,NULL,NA,NULL,NULL,NA,NULL,2019-05-22T12:30:49Z,2019-05-24 10:41:48
391,388,3,*** Define assay conditions for enzymatic activity analyses,NA,NULL,NA,NULL,NULL,NA,NULL,2019-05-22T12:34:39Z,2019-05-24 10:42:06
133,132,2,** Receive #inputs from Build,NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,2019-05-22 12:27:46
358,133,1,*** Receive colonies to be tested for the presence of correct DNA construct,NA,NULL,NA,NULL,NULL,NA,NULL,2019-04-01T11:32:06Z,2019-04-01 11:32:29
354,133,2,*** Receive colonies to be tested for the presence of correct integration/expression vector,NA,NULL,NA,NULL,NULL,NA,NULL,2019-04-01T11:27:18Z,2019-04-01 11:32:29
355,133,3,*** Receive colonies to be tested for the correct strain construction,NA,NULL,NA,NULL,NULL,NA,NULL,2019-04-01T11:27:51Z,2019-04-01 11:32:29
340,133,4,*** Receive clones to be tested as frozen glycerol stocks,NA,NULL,NA,NULL,NULL,NA,NULL,2019-01-16T13:21:03Z,2019-04-01 11:32:29
134,132,3,** Receive #inputs from the #Upscale #UpscaleConsideration,NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,2019-05-22 12:27:46
135,132,4,** Execution,NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,2019-05-22 12:27:46
136,135,4,*** Execution of Test-High throughput,NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,2019-04-01 11:33:18
137,136,1,**** Design (cultivation) Culture design,NA,NULL,NA,NULL,NULL,"This step can be deleted, as it is a copy of the step below.",NULL,2018-11-14T14:13:12Z,NULL
138,137,1,"***** Define culture conditions and regimes (volumes, kLa,…)",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
139,137,2,"***** Define data to collect/analysis to perform. reaction kinetics data, reaction (growth expression identification)",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
140,137,3,***** Output cultivation designs to Upscale #DataFormatNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
141,137,4,***** Output predicted clone behavior to Learn #DataFormatNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
142,136,2,**** Design test conditions and cultivations,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
143,142,1,"***** Define culture conditions and regimes (HTS, Bench Scale Bioreactor test).",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
144,142,2,***** Define data to collect/analysis to perform.,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
145,142,3,***** Describe test designs #DataFormatNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
146,142,4,***** Transmission of predicted clone behavior to T6.4 #DataFormatNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
147,136,3,**** Preparation of clones for testing,NULL,NULL,NULL,NULL,NULL,This could also be part of #build,NULL,2018-11-14T14:13:12Z,NULL
148,147,1,***** Removal of unnecessary vectors and cas9,NA,NULL,NA,NULL,NULL,Seems to me that this was already done by the Build team!,NULL,2018-11-14T14:13:12Z,NULL
149,136,4,**** Inoculum preparation,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
150,149,1,***** Strains from Build received,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
151,149,2,***** Strain revitalization,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
152,149,3,***** Cryostocks generation and storage.,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
153,136,5,**** Test (HTS) HT screening in microtiter format (microtiter plate),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
154,153,1,***** Prepare culture media,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
155,153,2,***** Withdraw clones from storage,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
156,153,3,***** Cell solutions dispended in appropriate medium (automatically or via robotic script),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
157,153,4,***** Set up incubation parameters (T°/Stirring rate/measurment rate/wavelenght),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
158,153,5,***** Incubation,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
159,153,6,***** Realisation of kinetics or end point experiments,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
160,159,1,****** pH,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
161,159,2,"****** Exometabolites, untargeted",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
162,159,3,"****** Exometabolites, targeted",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
163,159,4,****** Lipidomics,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
164,159,5,****** HPLC -MS/MS (The second MS is mostly for identification),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
165,136,6,**** HT screening solid state,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
166,165,1,***** Set up of a phenotypic screens,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
167,165,2,***** Sterile medium plate & µplate preparation,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
168,165,3,***** Screening experiments (colony picker),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
169,165,4,***** Selection and picking (colony selection and µplate rearraying),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
170,136,7,**** HT screening using flow cytometry,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
171,170,1,***** Without sorting,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
172,171,1,****** Set up of fluorescence/morphology screens,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
173,171,2,****** Sterile medium plate & µplate preparation,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
174,171,3,****** µplate culture,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
175,171,4,****** µplate duplication,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
176,171,5,****** cytometer callibration,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
177,171,6,****** Screening experiments (analyser cytometer),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
178,171,7,****** Selection and pipetting of interesting well,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
179,171,8,****** Strain back-up,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
180,170,2,***** With sorting,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
181,180,1,****** Set up of fluorescence/morphology screens,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
182,180,2,****** Sterile medium,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
183,180,3,****** Heterogeneic population culture,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
184,180,4,****** preliminary enrichment population,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
185,180,5,****** Screening experiments (sorter cytometer / clone sorting),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
186,180,6,****** Culture of one cell per well,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
187,180,7,****** Strain back-up,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
188,135,5,*** Execution of Test-Bioreactor #Test-Bioreactor @UAB,NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,2019-04-01 11:33:18
189,188,1,**** Receive #Input from the #Test-HighThroughput,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
190,188,2,**** Chemostat/batch/fedbatch culture for Strain characterization / Bioprocess development,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
191,190,1,***** Bioreactor set-up  (Bench Scale Bioreactor test) (steps according to equipment) #SopNeeded #RoundRobinNeeded,NULL,NULL,NULL,NULL,NULL,#HasSop @UAB,NULL,2018-11-14T14:13:12Z,NULL
192,191,1,****** Sterilization #SopNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
193,191,2,"****** Probe calibration (pH, DO, T) #SopNeeded",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
194,191,3,"****** Gas sensor calibration (CO2, O2) #SopNeeded",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
195,191,4,****** Pump calibration #SopNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
196,191,5,****** Set-up monitoring and control software,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
197,190,2,***** Feeding and collection tanks and culture media preparation,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
198,197,1,****** Culture media preparation #SopNeeded,NA,NULL,NA,NULL,NULL,#SopNeeded because errors can't be traced back #HasSop @UAB @VTT,NULL,2018-11-14T14:13:12Z,NULL
199,197,2,"****** Bioreactor, feeding and collection tanks preparation and filling #SopNeeded",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
200,197,3,****** Sterilization #SopNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
201,190,3,***** Fermentation run,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
202,201,1,"****** Set culture conditions (T, pH, liquid flow, gas flow) #SopNeeded",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
203,201,2,****** Start of On-line data collection,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
204,201,3,****** Inoculation #SopNeeded,NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,2019-05-22 13:05:15
394,201,4,****** Test the presence of microbial contaminants,NA,NULL,NA,NULL,NULL,NA,NULL,2019-05-22T13:04:44Z,2019-05-22 13:05:15
395,394,1,******* Plate the culture medium on solid agar plates,NA,NULL,NA,NULL,NULL,NA,NULL,2019-05-22T13:06:00Z,NULL
396,394,2,******* Inspect solid agar plates under a light microscope,NA,NULL,NA,NULL,NULL,NA,NULL,2019-05-22T13:06:29Z,NULL
205,201,5,"****** Sample collection, storage and management #SopNeeded",NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,2019-05-22 13:05:15
206,201,6,****** 13C Labelling (when necessary) #SopNeeded,NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,2019-05-22 13:05:15
207,190,4,***** Post-fermentation tasks,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
208,207,1,****** Bioreactor washing #SopNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
209,207,2,****** Waste treatment #SopNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
210,207,3,****** On-line fermentation data recovery,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
211,188,3,**** Fermentation off-line analysis,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
212,211,1,***** Cell dry weight measurement #SopNeeded #HasSop @UAB @VTT #RoundRobinNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
213,211,2,"***** Cell biomass analysis. (dry weight, biomass elemental and/or macromolecular composition ) #SopNeeded #HasSop @UAB",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
214,211,3,***** Biological/Enzymatic analyses #SopNeeded,NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,2019-05-22 13:13:02
397,214,1,****** Quantification of the product using the Bradford assay,NA,NULL,NA,NULL,NULL,NA,NULL,2019-05-22T13:13:59Z,NULL
398,214,2,****** Characterization of the product with SDS PAGE,NA,NULL,NA,NULL,NULL,NA,NULL,2019-05-22T13:14:19Z,NULL
399,214,3,****** Enzyme activity assays,NA,NULL,NA,NULL,NULL,NA,NULL,2019-05-22T13:14:37Z,NULL
215,211,4,***** Flow Cytometry #SopNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
216,211,5,***** Exometabolite analysis (Task) #SopNeeded #HasSop @UAB #RoundRobinNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
217,216,1,"****** Obtain sample(s) (Instruction), Glass vial or µtiter plate expected",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
218,216,2,****** Optional: make dilutions (Instruction),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
219,216,3,****** Register sample(s) into LIMS (Instruction),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
220,216,4,****** Put sample(s) to short-term storage (Instruction),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
221,216,5,****** Prepare run(s) by obtaining reagents etc (Instruction),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
222,216,6,****** Make derivations if necessary (Intruction),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
223,216,7,****** Add internal standards where necessary (Instruction),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
224,216,8,"****** Run sample(s) for targeted metabolomics (Instruction), run duplicates according to quality control plan",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
225,216,9,"****** Quantify (Instruction), typically for targeted metabolomics",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
226,216,10,"****** Run sample(s) for untargeted metabolomics (Instruction), run duplicates according to quality control plan",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
227,216,11,"****** Identify (Instruction), typically for untargeted metabolomics",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
228,216,12,"****** Quality control (check signal within range, dilute and rerun if necessary)",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
229,216,13,****** Save results to LIMS (Instruction),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
230,216,14,****** Reporting (Instruction),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
231,211,6,***** Cellular metabolome analysis (un labelled) #SopNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
232,211,7,***** Cellular metabolome analysis (13C-labelled) #SopNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
233,211,8,***** Transcriptome analysis #SopNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
234,211,9,***** Proteome analysis #SopNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
235,188,4,**** Data processing,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
236,235,1,"***** Fermentation data validation. (mass balances, reconciliation,…) #SopNeeded #RoundRobinNeeded",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
237,235,2,***** Metabolic flux analysis,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
238,235,3,***** Summary of collected data relevant for T6.4 (selection of relevant data) #RoundRobinNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
239,235,4,***** Transmission of summary experimental data to next step (data format specification) #SopNeeded #RoundRobinNeeded,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
240,132,5,** Criteria for successful outcome of Test (Criteria to be available as check list table),NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,2019-05-22 12:27:46
241,240,1,*** Criteria for successful outcome Test-High throughput,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
242,241,1,**** Background variation known and excluded; positive and negative references distinguishable. Predicted mutant behaviour expected to be measurable. Conditions are controllable.,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
243,241,2,**** Testing (HTS) correlates with Design: Genetic changes are seen in Test conditions (e.g. mRNA level). Reference strains give expected results. Variation between different mutant strains. Testing works in conditions the Design step predicted.  ,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
244,241,3,**** Testing (HTS) predicts Scale-up: Specific productivity and ”carbon balances” measureable. Modification of Test conditions gives a predicted outcome. Test data can be used to reason scale-up conditions (i.e. more defined conditions). Interesting strai,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
245,240,2,*** Criteria for successful outcome Test-Bioreactor,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
246,245,1,**** Closed carbon balances obtained. Product of interest measured and yields calculated. Cell viability and population heterogeneity. Product toxicity. (By-)product mixtures and DSP considerations.,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
247,245,2,**** Testing (Bioreactor) correlates with Design: Selected strains give expected results. Testing works in conditions the Design step predicted.,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
248,245,3,**** Testing (Bioreactor) predicts Scale-up: Evaluation of working conditions predicted in HTS. Specific productivity give expected results. Modification of Test conditions gives a predicted outcome. Test data can be used to reason scale-up conditions.,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
249,132,6,"** #Output to Learn (also to Design, Build, and Upscale)",NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,2019-05-22 12:27:46
392,249,1,*** Design for scale up fermentation,NA,NULL,NA,NULL,NULL,NA,NULL,2019-05-22T12:35:29Z,NULL
393,249,2,*** Feed rate for scale up fermentation,NA,NULL,NA,NULL,NULL,NA,NULL,2019-05-22T12:36:14Z,NULL
250,0,5,* Learn,NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
251,250,1,"** Receive input from Design, Build, Test, and Upscale",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
252,250,2,** Data comparison with theoretical/expected results,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
253,252,1,*** Analysis agreements/discrepancies,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
254,250,3,** Proposal for redesign/improvement,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
255,254,1,*** Adaptive laboratory evolution for optimizing and fine tune. [Can be used for #Build],NULL,NULL,NULL,NULL,NULL,"As a method to obtain a strain, this can belong to Build. As a ""natural design process"" from which we learn, this belongs to Learn.",NULL,2018-11-14T14:13:12Z,NULL
256,0,6,* Scale-up,NA,NULL,NA,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
257,256,1,"** Receive input from Design, Build, Test, and Learn",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
258,256,2,** Execute,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
259,258,1,*** Design of experimental conditions,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
260,259,1,**** Summary of collected data from other steps (selection of relevant data),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
261,260,1,***** Transmission of summary experimental data to next step (for Test)? (data format specification),NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
262,260,2,***** Data collection for energy requirements prediction,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
263,260,3,***** Data (and optional experiments) on Mass transfer mechanisms and dynamics,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
264,260,4,***** Mixing effect and Mixing efficiencies,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
265,260,5,"***** Definition of optimal control strategies (temp, concentrations etc.)",NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
266,258,2,*** Inoculum preparation,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
267,266,1,**** Strain received from #Build,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
268,266,2,**** Strain revitalization. Initial flask culture,NULL,NULL,NULL,NULL,NULL,NA,NULL,2018-11-14T14:13:12Z,NULL
